mbs,tp,dp,pp,node placement,partition,estimated time (step/s),pipeline time,DP all-reduce time,embedding layer all-reduce time,price_per_step
8,1,2,16.0,"['p4d.24xlarge', 'p4d.24xlarge', 'g5.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge']","[4, 3, 3, 4, 2, 2, 3, 4, 4, 3, 3, 3, 3, 3, 3, 3]",2.370880126953125,2.305400425521746,0.0011508907191455364,0.06432896107435226,0.047731480724758565
2,1,16,2.0,"['p4d.24xlarge', 'g5.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge']","[25, 25]",2.373194694519043,1.63089419705261,0.6136428117752075,0.12865792214870453,0.04777807849910524
2,1,16,2.0,"['p4d.24xlarge', 'p4d.24xlarge', 'g5.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge']","[25, 25]",2.373194694519043,1.63089419705261,0.6136428117752075,0.12865792214870453,0.04777807849910524
2,1,16,2.0,"['p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'g5.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge']","[25, 25]",2.373194694519043,1.63089419705261,0.6136428117752075,0.12865792214870453,0.04777807849910524
2,1,16,2.0,"['g5.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge']","[25, 25]",2.385775089263916,1.643474396551028,0.6136428117752075,0.12865792214870453,0.030071369569566513
8,1,4,8.0,"['p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'g5.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge']","[9, 7, 9, 6, 3, 5, 5, 6]",2.408087968826294,2.2777984679677488,0.00163168809376657,0.12865792214870453,0.04848056346706549
8,1,4,8.0,"['p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'g5.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge']","[9, 7, 9, 7, 4, 3, 5, 6]",2.409600019454956,2.2793104664423467,0.00163168809376657,0.12865792214870453,0.048511004658341406
8,1,2,16.0,"['g5.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge']","[3, 3, 3, 3, 3, 3, 3, 4, 4, 3, 3, 3, 3, 3, 3, 3]",2.410337209701538,2.3279900131747118,0.01801813393831253,0.06432896107435226,0.030380961452060276
8,1,4,8.0,"['p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'g5.24xlarge', 'p4d.24xlarge']","[9, 7, 9, 7, 4, 5, 3, 6]",2.4167520999908447,2.2864624724724294,0.00163168809376657,0.12865792214870453,0.048654993125054564
8,1,4,8.0,"['p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'g5.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge']","[9, 7, 9, 5, 4, 5, 5, 6]",2.421750068664551,2.2914604719870093,0.00163168809376657,0.12865792214870453,0.048755614174048105
8,1,4,8.0,"['p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'g5.24xlarge']","[9, 7, 9, 7, 4, 5, 5, 4]",2.4375839233398438,2.3072944709100724,0.00163168809376657,0.12865792214870453,0.04907438749398125
8,1,4,8.0,"['p4d.24xlarge', 'g5.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge']","[10, 6, 9, 7, 4, 4, 4, 6]",2.4505295753479004,2.3200864695944787,0.001785392058081925,0.12865792214870453,0.049335014394627674
8,1,4,8.0,"['p4d.24xlarge', 'p4d.24xlarge', 'g5.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge']","[8, 6, 4, 7, 8, 5, 5, 7]",2.4661102294921875,2.3359744750895497,0.0014779840130358934,0.12865792214870453,0.04964869018300374
8,1,1,32.0,"['p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'g5.24xlarge']","[2, 2, 2, 2, 1, 2, 2, 2, 1, 2, 2, 2, 1, 2, 2, 2, 2, 2, 1, 2, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 2]",2.478264570236206,2.4461001054850366,0.0,0.03216448053717613,0.04989338609755039
8,1,4,8.0,"['g5.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge']","[8, 8, 9, 6, 4, 4, 5, 6]",2.496582269668579,2.3397724686656147,0.02815207652747631,0.12865792214870453,0.03146803251902262
8,1,1,32.0,"['p4d.24xlarge', 'p4d.24xlarge', 'g5.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge']","[4, 3, 3, 3, 3, 3, 3, 3, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2]",2.5269463062286377,2.4947816671637084,0.0,0.03216448053717613,0.05087346573833624
8,1,1,32.0,"['p4d.24xlarge', 'g5.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge']","[2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 2, 2, 3, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]",2.5308005809783936,2.498636105051354,0.0,0.03216448053717613,0.05095106149648295
8,1,1,32.0,"['p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'g5.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge']","[3, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 1, 1, 1, 2, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2]",2.5309746265411377,2.498810106949165,0.0,0.03216448053717613,0.0509545654494365
8,1,1,32.0,"['p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'g5.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge']","[2, 2, 2, 2, 1, 2, 2, 2, 1, 1, 1, 1, 1, 1, 2, 2, 2, 1, 1, 1, 1, 2, 1, 2, 1, 2, 2, 2, 1, 2, 2, 2]",2.5309746265411377,2.4988101069491653,0.0,0.03216448053717613,0.0509545654494365
8,1,1,32.0,"['p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'g5.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge']","[3, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2]",2.5320727825164795,2.4999081016984723,0.0,0.03216448053717613,0.05097667395259274
2,4,1,8.0,"['p4d.24xlarge', 'p4d.24xlarge', 'g5.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge']","[7, 6, 5, 7, 7, 6, 5, 7]",2.537811040878296,2.5297700156627325,0.0,0.008041120134294033,0.051092198801477744
2,4,1,8.0,"['p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'g5.24xlarge', 'p4d.24xlarge']","[7, 6, 5, 7, 7, 6, 5, 7]",2.537811040878296,2.5297700156627325,0.0,0.008041120134294033,0.051092198801477744
2,4,1,8.0,"['p4d.24xlarge', 'g5.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge']","[7, 5, 6, 7, 7, 6, 5, 7]",2.5381431579589844,2.5301019110886487,0.0,0.008041120134294033,0.05109888511170281
2,4,1,8.0,"['p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'g5.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge']","[7, 6, 5, 7, 7, 5, 6, 7]",2.5381431579589844,2.5301019110886487,0.0,0.008041120134294033,0.05109888511170281
2,4,1,8.0,"['p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'g5.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge']","[7, 6, 5, 7, 6, 6, 6, 7]",2.5385985374450684,2.5305575122953745,0.0,0.008041120134294033,0.051108052988608675
2,4,1,8.0,"['p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'g5.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge']","[7, 6, 6, 6, 7, 6, 5, 7]",2.538715362548828,2.530674100777331,0.0,0.008041120134294033,0.05111040495702955
8,1,1,32.0,"['p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'g5.24xlarge', 'p4d.24xlarge']","[3, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2]",2.539752721786499,2.5075881080237177,0.0,0.03216448053717613,0.05113128947661982
2,4,1,8.0,"['g5.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge']","[6, 6, 6, 7, 7, 6, 5, 7]",2.543938159942627,2.5358968973159794,0.0,0.008041120134294033,0.03206492720709907
8,1,1,32.0,"['g5.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge']","[2, 1, 1, 1, 1, 2, 1, 2, 1, 2, 2, 2, 1, 2, 2, 2, 2, 1, 1, 1, 1, 2, 1, 2, 1, 2, 2, 2, 1, 2, 2, 2]",2.5460703372955322,2.5139056947082286,0.0,0.03216448053717613,0.032091802118089464
1,4,2,4.0,"['p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'g5.24xlarge', 'p4d.24xlarge']","[13, 12, 14, 11]",2.5509209632873535,2.258624725687668,0.27621376514434814,0.016082240268588066,0.051356132857720053
1,4,2,4.0,"['p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'g5.24xlarge']","[13, 12, 14, 11]",2.5509209632873535,2.258624725687668,0.27621376514434814,0.016082240268588066,0.051356132857720053
1,4,2,4.0,"['p4d.24xlarge', 'p4d.24xlarge', 'g5.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge']","[14, 11, 13, 12]",2.5517079830169678,2.247115555435671,0.2885100841522217,0.016082240268588066,0.05137197744497988
1,4,2,4.0,"['p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'g5.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge']","[14, 11, 13, 12]",2.5517079830169678,2.247115555435671,0.2885100841522217,0.016082240268588066,0.05137197744497988
2,4,1,8.0,"['p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'g5.24xlarge']","[7, 6, 5, 7, 7, 6, 6, 6]",2.5595576763153076,2.5515165086073903,0.0,0.008041120134294033,0.051530010523120555
1,4,2,4.0,"['g5.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge']","[11, 14, 13, 12]",2.5598769187927246,2.2921734042465682,0.2516211271286011,0.016082240268588066,0.03226582640753852
1,4,2,4.0,"['p4d.24xlarge', 'g5.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge']","[11, 14, 13, 12]",2.5598769187927246,2.2921734041981807,0.2516211271286011,0.016082240268588066,0.05153643763682577
2,1,16,2.0,"['p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'g5.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge']","[25, 25]",2.5804600715637207,1.8381593967366456,0.6136428117752075,0.12865792214870453,0.05195082567297087
2,1,16,2.0,"['p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'g5.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge']","[25, 25]",2.5804600715637207,1.8381593967366456,0.6136428117752075,0.12865792214870453,0.05195082567297087
2,1,16,2.0,"['p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'g5.24xlarge', 'p4d.24xlarge']","[25, 25]",2.5804600715637207,1.8381593967366456,0.6136428117752075,0.12865792214870453,0.05195082567297087
2,1,16,2.0,"['p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'g5.24xlarge']","[25, 25]",2.5804600715637207,1.8381593967366456,0.6136428117752075,0.12865792214870453,0.05195082567297087
1,4,2,4.0,"['p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'g5.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge']","[13, 12, 11, 14]",2.59889554977417,2.3065994088434967,0.27621376514434814,0.016082240268588066,0.05232197588965627
1,4,2,4.0,"['p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'g5.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge']","[13, 12, 11, 14]",2.59889554977417,2.3065994088434967,0.27621376514434814,0.016082240268588066,0.05232197588965627
8,1,8,4.0,"['p4d.24xlarge', 'g5.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge']","[11, 14, 13, 12]",2.6008119583129883,2.2006807577006815,0.2714734375476837,0.12865792214870453,0.052360557771629755
8,1,8,4.0,"['g5.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge']","[11, 14, 13, 12]",2.6103880405426025,2.2102567574474956,0.2714734375476837,0.12865792214870453,0.032902491035461424
8,1,8,4.0,"['p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'g5.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge']","[13, 12, 11, 14]",2.6438491344451904,2.2006807577006815,0.3145105540752411,0.12865792214870453,0.05322699893820285
8,1,8,4.0,"['p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'g5.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge']","[13, 12, 11, 14]",2.6438491344451904,2.2006807577006815,0.3145105540752411,0.12865792214870453,0.05322699893820285
8,2,1,16.0,"['p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'g5.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge']","[5, 4, 4, 4, 4, 4, 3, 3, 2, 3, 2, 3, 2, 2, 2, 3]",2.6589465141296387,2.6428641360175873,0.0,0.016082240268588066,0.05353094525721338
8,2,1,16.0,"['p4d.24xlarge', 'g5.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge']","[5, 4, 4, 4, 4, 4, 3, 3, 2, 2, 2, 3, 2, 3, 2, 3]",2.6638734340667725,2.647791129374116,0.0,0.016082240268588066,0.05363013592541217
8,2,1,16.0,"['p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'g5.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge']","[5, 4, 4, 4, 4, 4, 3, 2, 2, 3, 2, 3, 2, 3, 2, 3]",2.6649835109710693,2.648901224904865,0.0,0.016082240268588066,0.05365248442534605
8,2,1,16.0,"['p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'g5.24xlarge', 'p4d.24xlarge']","[5, 4, 4, 4, 4, 4, 3, 3, 2, 3, 2, 3, 2, 2, 2, 3]",2.6682991981506348,2.652216813289663,0.0,0.016082240268588066,0.053719237129078966
8,1,8,4.0,"['p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'g5.24xlarge', 'p4d.24xlarge']","[13, 12, 15, 10]",2.6767470836639404,2.233578758034944,0.3145105540752411,0.12865792214870453,0.053889313245521646
8,1,8,4.0,"['p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'g5.24xlarge']","[13, 12, 15, 10]",2.6767470836639404,2.233578758034944,0.3145105540752411,0.12865792214870453,0.053889313245521646
8,2,1,16.0,"['p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'g5.24xlarge']","[5, 4, 4, 4, 4, 4, 3, 3, 2, 3, 2, 3, 2, 3, 2, 2]",2.676828145980835,2.6607458040352756,0.0,0.016082240268588066,0.0538909452236096
8,2,1,16.0,"['p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'g5.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge']","[4, 3, 3, 3, 3, 3, 3, 3, 4, 3, 3, 3, 3, 3, 3, 3]",2.681487560272217,2.665405375176769,0.0,0.016082240268588066,0.05398475036411815
2,4,2,4.0,"['p4d.24xlarge', 'p4d.24xlarge', 'g5.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge']","[14, 11, 13, 12]",2.6850693225860596,2.380476974310896,0.2885100841522217,0.016082240268588066,0.054056859795927996
2,4,2,4.0,"['p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'g5.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge']","[14, 11, 13, 12]",2.6850693225860596,2.380476974310896,0.2885100841522217,0.016082240268588066,0.054056859795927996
8,2,1,16.0,"['p4d.24xlarge', 'p4d.24xlarge', 'g5.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge']","[5, 4, 4, 4, 4, 4, 3, 3, 2, 3, 2, 2, 2, 3, 2, 3]",2.6854171752929688,2.669334931372146,0.0,0.016082240268588066,0.054063862901899545
2,4,2,4.0,"['p4d.24xlarge', 'g5.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge']","[12, 13, 13, 12]",2.6902523040771484,2.410252481984007,0.2639174461364746,0.016082240268588066,0.054161205594910514
2,4,2,4.0,"['p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'g5.24xlarge', 'p4d.24xlarge']","[13, 12, 14, 11]",2.69354248046875,2.4012465508148892,0.27621376514434814,0.016082240268588066,0.05422744470553927
2,4,2,4.0,"['p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'g5.24xlarge']","[13, 12, 14, 11]",2.69354248046875,2.4012465508148892,0.27621376514434814,0.016082240268588066,0.05422744470553927
8,2,1,16.0,"['g5.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge']","[5, 4, 4, 4, 4, 4, 3, 2, 2, 3, 2, 3, 2, 3, 2, 3]",2.704746723175049,2.688664525902519,0.0,0.016082240268588066,0.03409182980855306
8,1,8,4.0,"['p4d.24xlarge', 'p4d.24xlarge', 'g5.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge']","[15, 10, 13, 12]",2.7197842597961426,2.233578758034944,0.35754767060279846,0.12865792214870453,0.054755754412094744
8,1,8,4.0,"['p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'g5.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge']","[15, 10, 13, 12]",2.7197842597961426,2.233578758034944,0.35754767060279846,0.12865792214870453,0.054755754412094744
2,4,2,4.0,"['g5.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge']","[11, 14, 13, 12]",2.725358009338379,2.457654781639576,0.2516211271286011,0.016082240268588066,0.0343516236199273
8,2,2,8.0,"['p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'g5.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge']","[9, 7, 9, 7, 4, 4, 4, 6]",2.7266016006469727,2.693081046214056,0.0013558294158428907,0.03216448053717613,0.054893003769291765
2,4,2,4.0,"['p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'g5.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge']","[13, 12, 12, 13]",2.7281432151794434,2.435847190587404,0.27621376514434814,0.016082240268588066,0.05492404015257623
2,4,2,4.0,"['p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'g5.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge']","[13, 12, 12, 13]",2.7281432151794434,2.435847190587404,0.27621376514434814,0.016082240268588066,0.05492404015257623
8,2,2,8.0,"['p4d.24xlarge', 'g5.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge']","[9, 7, 9, 6, 4, 4, 5, 6]",2.729276418685913,2.6957560586697524,0.0013558294158428907,0.03216448053717613,0.05494685424625873
8,2,2,8.0,"['p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'g5.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge']","[9, 7, 9, 6, 4, 4, 5, 6]",2.7297170162200928,2.6961966487533515,0.0013558294158428907,0.03216448053717613,0.05495572452716032
8,2,2,8.0,"['p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'g5.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge']","[9, 7, 9, 6, 4, 4, 5, 6]",2.73016357421875,2.6966430055863326,0.0013558294158428907,0.03216448053717613,0.05496471480645073
8,2,2,8.0,"['p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'g5.24xlarge', 'p4d.24xlarge']","[9, 7, 9, 6, 4, 5, 4, 6]",2.7330474853515625,2.699526916719145,0.0013558294158428907,0.03216448053717613,0.05502277482689751
8,2,2,8.0,"['p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'g5.24xlarge']","[9, 7, 9, 6, 4, 5, 5, 5]",2.7419795989990234,2.708459041542477,0.0013558294158428907,0.03216448053717613,0.055202599612447945
8,2,2,8.0,"['p4d.24xlarge', 'p4d.24xlarge', 'g5.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge']","[9, 8, 8, 6, 4, 4, 5, 6]",2.7442455291748047,2.7107249791688384,0.0013558294158428907,0.03216448053717613,0.05524821819994184
8,2,2,8.0,"['g5.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge']","[9, 7, 9, 6, 4, 4, 5, 6]",2.774245262145996,2.716255309060216,0.025825321674346924,0.03216448053717613,0.03496782028198242
1,2,8,2.0,"['g5.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge']","[25, 25]",2.874314069747925,2.1809639153070743,0.6290211081504822,0.06432896107435226,0.03622913200802273
1,2,8,2.0,"['p4d.24xlarge', 'g5.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge']","[25, 25]",2.874314069747925,2.180963914278766,0.6290211081504822,0.06432896107435226,0.057866808640970116
1,2,8,2.0,"['p4d.24xlarge', 'p4d.24xlarge', 'g5.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge']","[25, 25]",2.874314069747925,2.180963914278766,0.6290211081504822,0.06432896107435226,0.057866808640970116
1,2,8,2.0,"['p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'g5.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge']","[25, 25]",2.874314069747925,2.180963914278766,0.6290211081504822,0.06432896107435226,0.057866808640970116
